 variables=x,y,tao11,tao22,tao12,tao33,qx,qy
  zone i=           40  j=           40
        0.0000000000        0.0000000000       -0.0287997410        0.0287848574       -0.0000579374        0.0000148836        0.0196714615       -0.0008040311
        0.0050000000        0.0000000000       -0.0386929288        0.0393661100        0.0044220473       -0.0006731812        0.0265523960        0.0002441081
        0.0109921495        0.0000000000       -0.0288049108        0.0317997121        0.0112401525       -0.0029948013        0.0234765329        0.0047876786
        0.0181575181        0.0000000000       -0.0234229437        0.0269807044        0.0104546230       -0.0035577607        0.0269664380        0.0075721851
        0.0267032765        0.0000000000       -0.0225286894        0.0255664576        0.0061019121       -0.0030377682        0.0324616042        0.0082902567
        0.0368633968        0.0000000000       -0.0234383076        0.0261426535        0.0005872492       -0.0027043459        0.0288382987        0.0105437963
        0.0488978428        0.0000000000       -0.0265750399        0.0289420572       -0.0057997334       -0.0023670174        0.0271134067        0.0124313241
        0.0630895288        0.0000000000       -0.0302465234        0.0327684733       -0.0134509549       -0.0025219499        0.0230707547        0.0137716770
        0.0797381915        0.0000000000       -0.0348880960        0.0375742524       -0.0230709281       -0.0026861564        0.0224201793        0.0151494673
        0.0991502537        0.0000000000       -0.0395801331        0.0427302900       -0.0351274838       -0.0031501569        0.0206668543        0.0162754047
        0.1216238285        0.0000000000       -0.0440292388        0.0475064312       -0.0505171593       -0.0034771924        0.0220257932        0.0181712154
        0.1474283131        0.0000000000       -0.0470190891        0.0506956771       -0.0698425401       -0.0036765880        0.0212992791        0.0229074039
        0.1767786464        0.0000000000       -0.0489542375        0.0527407205       -0.0931016302       -0.0037864831        0.0194094287        0.0305018603
        0.2098053036        0.0000000000       -0.0495904046        0.0535649633       -0.1194018354       -0.0039745587        0.0152196977        0.0394227840
        0.2465224541        0.0000000000       -0.0481791184        0.0521927609       -0.1478187041       -0.0040136426        0.0125411593        0.0527826531
        0.2867982073        0.0000000000       -0.0440848317        0.0478374197       -0.1771898513       -0.0037525880        0.0087273793        0.0695882021
        0.3303321350        0.0000000000       -0.0375991692        0.0407797286       -0.2055965343       -0.0031805595        0.0069408610        0.0855412369
        0.3766457444        0.0000000000       -0.0287669596        0.0312741916       -0.2303645599       -0.0025072320        0.0042621349        0.1019928181
        0.4250907398        0.0000000000       -0.0183059791        0.0199116181       -0.2486509167       -0.0016056389        0.0045709245        0.1210159685
        0.4748775010        0.0000000000       -0.0063190033        0.0069747669       -0.2585159590       -0.0006557636        0.0041961434        0.1457006938
        0.5251224990        0.0000000000        0.0061813001       -0.0066026252       -0.2588305621        0.0004213251        0.0024093526        0.1723311953
        0.5749092602        0.0000000000        0.0181283223       -0.0195244451       -0.2496107869        0.0013961229       -0.0004354748        0.1954611644
        0.6233542556        0.0000000000        0.0286690058       -0.0310430231       -0.2319193694        0.0023740173       -0.0049317809        0.2096409632
        0.6696678650        0.0000000000        0.0376234610       -0.0407310040       -0.2075875549        0.0031075430       -0.0050491496        0.2172532329
