 variables=x,y,d,u,v,T,p,Ma
  zone i=           35  j=           35
        0.0145748338        0.0145748338        0.9974029959       -0.0007592785        0.0007592379        1.0000299833       32.6622097147        0.0001453411
        0.0224303973        0.0145748338        0.9973053602       -0.0011989100        0.0007283320        1.0000373912       32.6592543375        0.0001898797
        0.0317833366        0.0145748338        0.9972093798       -0.0017631588        0.0007376441        1.0000485305       32.6564749749        0.0002586995
        0.0428806198        0.0145748338        0.9970971077       -0.0024495661        0.0008052530        1.0000587407       32.6531316788        0.0003490193
        0.0559936858        0.0145748338        0.9969782993       -0.0033816414        0.0009049663        1.0000714275       32.6496551071        0.0004738294
        0.0714138602        0.0145748338        0.9968327172       -0.0045827371        0.0010411102        1.0000826886       32.6452550883        0.0006360993
        0.0894442226        0.0145748338        0.9966782730       -0.0062145609        0.0011836965        1.0000970430       32.6406656894        0.0008562846
        0.1103870411        0.0145748338        0.9965316929       -0.0083242238        0.0013399302        1.0001094990       32.6362717424        0.0011412087
        0.1345260708        0.0145748338        0.9964331572       -0.0110185666        0.0014542303        1.0001257276       32.6335742454        0.0015043123
        0.1621034798        0.0145748338        0.9963862463       -0.0142616344        0.0015291045        1.0001438895       32.6326304785        0.0019413794
        0.1932919750        0.0145748338        0.9964255976       -0.0180859451        0.0015676783        1.0001662657       32.6346493923        0.0024570888
        0.2281638789        0.0145748338        0.9965767136       -0.0223849073        0.0015586728        1.0001867580       32.6402674512        0.0030370740
        0.2666603307        0.0145748338        0.9969030238       -0.0269992907        0.0014764380        1.0002075884       32.6516348938        0.0036597044
        0.3085651711        0.0145748338        0.9973922251       -0.0316085557        0.0013405162        1.0002304921       32.6684057924        0.0042818866
        0.3534889397        0.0145748338        0.9980772110       -0.0359723256        0.0011304191        1.0002532827       32.6915865711        0.0048710008
        0.4008682421        0.0145748338        0.9989879992       -0.0396149910        0.0008474627        1.0002726604       32.7220529500        0.0053627810
        0.4499841204        0.0145748338        1.0000811111       -0.0421954381        0.0005020576        1.0002870762       32.7583301532        0.0057111591
        0.5000000000        0.0145748338        1.0014018337       -0.0432250102        0.0000139271        1.0002945244       32.8018355505        0.0058500763
        0.5500158796        0.0145748338        1.0027432187       -0.0423428327       -0.0004862449        1.0002973297       32.8458659626        0.0057310518
        0.5991317579        0.0145748338        1.0038604685       -0.0398589752       -0.0008408163        1.0003040844       32.8826846523        0.0053956909
        0.6465110603        0.0145748338        1.0048152881       -0.0362774243       -0.0011368426        1.0003059463       32.9140222074        0.0049121713
        0.6914348289        0.0145748338        1.0055454562       -0.0319210036       -0.0013560290        1.0003087987       32.9380337305        0.0043240564
        0.7333396693        0.0145748338        1.0060846458       -0.0272812879       -0.0015051197        1.0003059953       32.9556032735        0.0036978452
        0.7718361211        0.0145748338        1.0064579392       -0.0226146862       -0.0015923389        1.0002975167       32.9675515445        0.0030682464
        0.8067080250        0.0145748338        1.0066525844       -0.0182639782       -0.0016041441        1.0002875038       32.9735972806        0.0024813728
        0.8378965202        0.0145748338        1.0067302793       -0.0143739281       -0.0015629383        1.0002796365       32.9758828699        0.0019568494
        0.8654739292        0.0145748338        1.0067137849       -0.0110902000       -0.0014832624        1.0002677893       32.9749520334        0.0015143335
        0.8896129589        0.0145748338        1.0066497656       -0.0083694227       -0.0013691663        1.0002545645       32.9724191348        0.0011477981
        0.9105557774        0.0145748338        1.0065355789       -0.0062342233       -0.0012066385        1.0002383867       32.9681457686        0.0008594231
        0.9285861398        0.0145748338        1.0064085271       -0.0045898496       -0.0010578423        1.0002264167       32.9635898185        0.0006374971
        0.9440063142        0.0145748338        1.0062855782       -0.0033880983       -0.0009144469        1.0002146985       32.9591766526        0.0004749724
        0.9571193802        0.0145748338        1.0061887550       -0.0024586696       -0.0008105261        1.0002061397       32.9557233686        0.0003503871
